code,name,level,codeabbr,prov,city
430412,南岳区,3,430412,湖南省,衡阳市
430421,衡阳县,3,430421,湖南省,衡阳市
430422,衡南县,3,430422,湖南省,衡阳市
430423,衡山县,3,430423,湖南省,衡阳市
430424,衡东县,3,430424,湖南省,衡阳市
430426,祁东县,3,430426,湖南省,衡阳市
430481,耒阳市,3,430481,湖南省,衡阳市
430482,常宁市,3,430482,湖南省,衡阳市
430500,邵阳市,2,4305,湖南省,
430502,双清区,3,430502,湖南省,邵阳市
430503,大祥区,3,430503,湖南省,邵阳市
430511,北塔区,3,430511,湖南省,邵阳市
430521,邵东县,3,430521,湖南省,邵阳市
430522,新邵县,3,430522,湖南省,邵阳市
430523,邵阳县,3,430523,湖南省,邵阳市
430524,隆回县,3,430524,湖南省,邵阳市
430525,洞口县,3,430525,湖南省,邵阳市
430527,绥宁县,3,430527,湖南省,邵阳市
430528,新宁县,3,430528,湖南省,邵阳市
430529,城步苗族自治县,3,430529,湖南省,邵阳市
430581,武冈市,3,430581,湖南省,邵阳市
430600,岳阳市,2,4306,湖南省,
430602,岳阳楼区,3,430602,湖南省,岳阳市
430603,云溪区,3,430603,湖南省,岳阳市
430611,君山区,3,430611,湖南省,岳阳市
430621,岳阳县,3,430621,湖南省,岳阳市
430623,华容县,3,430623,湖南省,岳阳市
430624,湘阴县,3,430624,湖南省,岳阳市
430626,平江县,3,430626,湖南省,岳阳市
430681,汨罗市,3,430681,湖南省,岳阳市
430682,临湘市,3,430682,湖南省,岳阳市
430700,常德市,2,4307,湖南省,
430702,武陵区,3,430702,湖南省,常德市
430703,鼎城区,3,430703,湖南省,常德市
430721,安乡县,3,430721,湖南省,常德市
430722,汉寿县,3,430722,湖南省,常德市
430723,澧县,3,430723,湖南省,常德市
430724,临澧县,3,430724,湖南省,常德市
430725,桃源县,3,430725,湖南省,常德市
430726,石门县,3,430726,湖南省,常德市
430781,津市市,3,430781,湖南省,常德市
430800,张家界市,2,4308,湖南省,
430802,永定区,3,430802,湖南省,张家界市
430811,武陵源区,3,430811,湖南省,张家界市
430821,慈利县,3,430821,湖南省,张家界市
430822,桑植县,3,430822,湖南省,张家界市
430900,益阳市,2,4309,湖南省,
430902,资阳区,3,430902,湖南省,益阳市
430903,赫山区,3,430903,湖南省,益阳市
430921,南县,3,430921,湖南省,益阳市
430922,桃江县,3,430922,湖南省,益阳市
430923,安化县,3,430923,湖南省,益阳市
430981,沅江市,3,430981,湖南省,益阳市
431000,郴州市,2,4310,湖南省,
431002,北湖区,3,431002,湖南省,郴州市
431003,苏仙区,3,431003,湖南省,郴州市
431021,桂阳县,3,431021,湖南省,郴州市
431022,宜章县,3,431022,湖南省,郴州市
431023,永兴县,3,431023,湖南省,郴州市
431024,嘉禾县,3,431024,湖南省,郴州市
431025,临武县,3,431025,湖南省,郴州市
431026,汝城县,3,431026,湖南省,郴州市
431027,桂东县,3,431027,湖南省,郴州市
431028,安仁县,3,431028,湖南省,郴州市
431081,资兴市,3,431081,湖南省,郴州市
431100,永州市,2,4311,湖南省,
431102,零陵区,3,431102,湖南省,永州市
431103,冷水滩区,3,431103,湖南省,永州市
431121,祁阳县,3,431121,湖南省,永州市
431122,东安县,3,431122,湖南省,永州市
431123,双牌县,3,431123,湖南省,永州市
431124,道县,3,431124,湖南省,永州市
431125,江永县,3,431125,湖南省,永州市
431126,宁远县,3,431126,湖南省,永州市
431127,蓝山县,3,431127,湖南省,永州市
431128,新田县,3,431128,湖南省,永州市
431129,江华瑶族自治县,3,431129,湖南省,永州市
431200,怀化市,2,4312,湖南省,
431202,鹤城区,3,431202,湖南省,怀化市
431221,中方县,3,431221,湖南省,怀化市
431222,沅陵县,3,431222,湖南省,怀化市
431223,辰溪县,3,431223,湖南省,怀化市
431224,溆浦县,3,431224,湖南省,怀化市
431225,会同县,3,431225,湖南省,怀化市
431226,麻阳苗族自治县,3,431226,湖南省,怀化市
431227,新晃侗族自治县,3,431227,湖南省,怀化市
431228,芷江侗族自治县,3,431228,湖南省,怀化市
431229,靖州苗族侗族自治县,3,431229,湖南省,怀化市
431230,通道侗族自治县,3,431230,湖南省,怀化市
431281,洪江市,3,431281,湖南省,怀化市
431300,娄底市,2,4313,湖南省,
431302,娄星区,3,431302,湖南省,娄底市
431321,双峰县,3,431321,湖南省,娄底市
431322,新化县,3,431322,湖南省,娄底市
431381,冷水江市,3,431381,湖南省,娄底市
431382,涟源市,3,431382,湖南省,娄底市
433100,湘西土家族苗族自治州,2,4331,湖南省,
433101,吉首市,3,433101,湖南省,湘西土家族苗族自治州
433122,泸溪县,3,433122,湖南省,湘西土家族苗族自治州
433123,凤凰县,3,433123,湖南省,湘西土家族苗族自治州
433124,花垣县,3,433124,湖南省,湘西土家族苗族自治州
433125,保靖县,3,433125,湖南省,湘西土家族苗族自治州
433126,古丈县,3,433126,湖南省,湘西土家族苗族自治州
433127,永顺县,3,433127,湖南省,湘西土家族苗族自治州
433130,龙山县,3,433130,湖南省,湘西土家族苗族自治州
440000,广东省,1,44,,
440100,广州市,2,4401,广东省,
440103,荔湾区,3,440103,广东省,广州市
440104,越秀区,3,440104,广东省,广州市
440105,海珠区,3,440105,广东省,广州市
440106,天河区,3,440106,广东省,广州市
440111,白云区,3,440111,广东省,广州市
440112,黄埔区,3,440112,广东省,广州市
440113,番禺区,3,440113,广东省,广州市
440114,花都区,3,440114,广东省,广州市
440115,南沙区,3,440115,广东省,广州市
440117,从化区,3,440117,广东省,广州市
440118,增城区,3,440118,广东省,广州市
440200,韶关市,2,4402,广东省,
440203,武江区,3,440203,广东省,韶关市
440204,浈江区,3,440204,广东省,韶关市
440205,曲江区,3,440205,广东省,韶关市
440222,始兴县,3,440222,广东省,韶关市
440224,仁化县,3,440224,广东省,韶关市
440229,翁源县,3,440229,广东省,韶关市
440232,乳源瑶族自治县,3,440232,广东省,韶关市
440233,新丰县,3,440233,广东省,韶关市
440281,乐昌市,3,440281,广东省,韶关市
440282,南雄市,3,440282,广东省,韶关市
440300,深圳市,2,4403,广东省,
440303,罗湖区,3,440303,广东省,深圳市
440304,福田区,3,440304,广东省,深圳市
440305,南山区,3,440305,广东省,深圳市
440306,宝安区,3,440306,广东省,深圳市
440307,龙岗区,3,440307,广东省,深圳市
440308,盐田区,3,440308,广东省,深圳市
440309,龙华区,3,440309,广东省,深圳市
440310,坪山区,3,440310,广东省,深圳市
440311,光明区,3,440311,广东省,深圳市
440400,珠海市,2,4404,广东省,
440402,香洲区,3,440402,广东省,珠海市
440403,斗门区,3,440403,广东省,珠海市
440404,金湾区,3,440404,广东省,珠海市
440500,汕头市,2,4405,广东省,
440507,龙湖区,3,440507,广东省,汕头市
440511,金平区,3,440511,广东省,汕头市
440512,濠江区,3,440512,广东省,汕头市
440513,潮阳区,3,440513,广东省,汕头市
440514,潮南区,3,440514,广东省,汕头市
440515,澄海区,3,440515,广东省,汕头市
440523,南澳县,3,440523,广东省,汕头市
440600,佛山市,2,4406,广东省,
440604,禅城区,3,440604,广东省,佛山市
440605,南海区,3,440605,广东省,佛山市
440606,顺德区,3,440606,广东省,佛山市
440607,三水区,3,440607,广东省,佛山市
440608,高明区,3,440608,广东省,佛山市
440700,江门市,2,4407,广东省,
440703,蓬江区,3,440703,广东省,江门市
440704,江海区,3,440704,广东省,江门市
440705,新会区,3,440705,广东省,江门市
440781,台山市,3,440781,广东省,江门市
440783,开平市,3,440783,广东省,江门市
440784,鹤山市,3,440784,广东省,江门市
440785,恩平市,3,440785,广东省,江门市
440800,湛江市,2,4408,广东省,
440802,赤坎区,3,440802,广东省,湛江市
440803,霞山区,3,440803,广东省,湛江市
440804,坡头区,3,440804,广东省,湛江市
440811,麻章区,3,440811,广东省,湛江市
440823,遂溪县,3,440823,广东省,湛江市
440825,徐闻县,3,440825,广东省,湛江市
440881,廉江市,3,440881,广东省,湛江市
440882,雷州市,3,440882,广东省,湛江市
440883,吴川市,3,440883,广东省,湛江市
440900,茂名市,2,4409,广东省,
440902,茂南区,3,440902,广东省,茂名市
440904,电白区,3,440904,广东省,茂名市
440981,高州市,3,440981,广东省,茂名市
440982,化州市,3,440982,广东省,茂名市
440983,信宜市,3,440983,广东省,茂名市
441200,肇庆市,2,4412,广东省,
441202,端州区,3,441202,广东省,肇庆市
441203,鼎湖区,3,441203,广东省,肇庆市
441204,高要区,3,441204,广东省,肇庆市
441223,广宁县,3,441223,广东省,肇庆市
441224,怀集县,3,441224,广东省,肇庆市
441225,封开县,3,441225,广东省,肇庆市
441226,德庆县,3,441226,广东省,肇庆市
441284,四会市,3,441284,广东省,肇庆市
441300,惠州市,2,4413,广东省,
441302,惠城区,3,441302,广东省,惠州市
441303,惠阳区,3,441303,广东省,惠州市
441322,博罗县,3,441322,广东省,惠州市
441323,惠东县,3,441323,广东省,惠州市
441324,龙门县,3,441324,广东省,惠州市
441400,梅州市,2,4414,广东省,
441402,梅江区,3,441402,广东省,梅州市
441403,梅县区,3,441403,广东省,梅州市
441422,大埔县,3,441422,广东省,梅州市
441423,丰顺县,3,441423,广东省,梅州市
441424,五华县,3,441424,广东省,梅州市
441426,平远县,3,441426,广东省,梅州市
441427,蕉岭县,3,441427,广东省,梅州市
441481,兴宁市,3,441481,广东省,梅州市
441500,汕尾市,2,4415,广东省,
441502,城区,3,441502,广东省,汕尾市
441521,海丰县,3,441521,广东省,汕尾市
441523,陆河县,3,441523,广东省,汕尾市
441581,陆丰市,3,441581,广东省,汕尾市
441600,河源市,2,4416,广东省,
441602,源城区,3,441602,广东省,河源市
441621,紫金县,3,441621,广东省,河源市
441622,龙川县,3,441622,广东省,河源市
441623,连平县,3,441623,广东省,河源市
441624,和平县,3,441624,广东省,河源市
441625,东源县,3,441625,广东省,河源市
441700,阳江市,2,4417,广东省,
441702,江城区,3,441702,广东省,阳江市
441704,阳东区,3,441704,广东省,阳江市
441721,阳西县,3,441721,广东省,阳江市
441781,阳春市,3,441781,广东省,阳江市
441800,清远市,2,4418,广东省,
441802,清城区,3,441802,广东省,清远市
441803,清新区,3,441803,广东省,清远市
441821,佛冈县,3,441821,广东省,清远市
441823,阳山县,3,441823,广东省,清远市
441825,连山壮族瑶族自治县,3,441825,广东省,清远市
441826,连南瑶族自治县,3,441826,广东省,清远市
441881,英德市,3,441881,广东省,清远市
441882,连州市,3,441882,广东省,清远市
441900,东莞市,2,4419,广东省,
442000,中山市,2,4420,广东省,
445100,潮州市,2,4451,广东省,
445102,湘桥区,3,445102,广东省,潮州市
445103,潮安区,3,445103,广东省,潮州市
445122,饶平县,3,445122,广东省,潮州市
445200,揭阳市,2,4452,广东省,
445202,榕城区,3,445202,广东省,揭阳市
445203,揭东区,3,445203,广东省,揭阳市
445222,揭西县,3,445222,广东省,揭阳市
445224,惠来县,3,445224,广东省,揭阳市
445281,普宁市,3,445281,广东省,揭阳市
445300,云浮市,2,4453,广东省,
445302,云城区,3,445302,广东省,云浮市
445303,云安区,3,445303,广东省,云浮市
445321,新兴县,3,445321,广东省,云浮市
445322,郁南县,3,445322,广东省,云浮市
445381,罗定市,3,445381,广东省,云浮市
450000,广西壮族自治区,1,45,,
450100,南宁市,2,4501,广西壮族自治区,
450102,兴宁区,3,450102,广西壮族自治区,南宁市
450103,青秀区,3,450103,广西壮族自治区,南宁市
450105,江南区,3,450105,广西壮族自治区,南宁市
450107,西乡塘区,3,450107,广西壮族自治区,南宁市
450108,良庆区,3,450108,广西壮族自治区,南宁市
450109,邕宁区,3,450109,广西壮族自治区,南宁市
450110,武鸣区,3,450110,广西壮族自治区,南宁市
450123,隆安县,3,450123,广西壮族自治区,南宁市
450124,马山县,3,450124,广西壮族自治区,南宁市
450125,上林县,3,450125,广西壮族自治区,南宁市
450126,宾阳县,3,450126,广西壮族自治区,南宁市
450127,横县,3,450127,广西壮族自治区,南宁市
450200,柳州市,2,4502,广西壮族自治区,
450202,城中区,3,450202,广西壮族自治区,柳州市
450203,鱼峰区,3,450203,广西壮族自治区,柳州市
450204,柳南区,3,450204,广西壮族自治区,柳州市
450205,柳北区,3,450205,广西壮族自治区,柳州市
450206,柳江区,3,450206,广西壮族自治区,柳州市
450222,柳城县,3,450222,广西壮族自治区,柳州市
450223,鹿寨县,3,450223,广西壮族自治区,柳州市
450224,融安县,3,450224,广西壮族自治区,柳州市
450225,融水苗族自治县,3,450225,广西壮族自治区,柳州市
450226,三江侗族自治县,3,450226,广西壮族自治区,柳州市
450300,桂林市,2,4503,广西壮族自治区,
450302,秀峰区,3,450302,广西壮族自治区,桂林市
450303,叠彩区,3,450303,广西壮族自治区,桂林市
450304,象山区,3,450304,广西壮族自治区,桂林市
450305,七星区,3,450305,广西壮族自治区,桂林市
450311,雁山区,3,450311,广西壮族自治区,桂林市
450312,临桂区,3,450312,广西壮族自治区,桂林市
450321,阳朔县,3,450321,广西壮族自治区,桂林市
450323,灵川县,3,450323,广西壮族自治区,桂林市
450324,全州县,3,450324,广西壮族自治区,桂林市
450325,兴安县,3,450325,广西壮族自治区,桂林市
450326,永福县,3,450326,广西壮族自治区,桂林市
450327,灌阳县,3,450327,广西壮族自治区,桂林市
450328,龙胜各族自治县,3,450328,广西壮族自治区,桂林市
450329,资源县,3,450329,广西壮族自治区,桂林市
450330,平乐县,3,450330,广西壮族自治区,桂林市
450381,荔浦市,3,450381,广西壮族自治区,桂林市
450332,恭城瑶族自治县,3,450332,广西壮族自治区,桂林市
450400,梧州市,2,4504,广西壮族自治区,
450403,万秀区,3,450403,广西壮族自治区,梧州市
450405,长洲区,3,450405,广西壮族自治区,梧州市
450406,龙圩区,3,450406,广西壮族自治区,梧州市
450421,苍梧县,3,450421,广西壮族自治区,梧州市
450422,藤县,3,450422,广西壮族自治区,梧州市
450423,蒙山县,3,450423,广西壮族自治区,梧州市
450481,岑溪市,3,450481,广西壮族自治区,梧州市
450500,北海市,2,4505,广西壮族自治区,
450502,海城区,3,450502,广西壮族自治区,北海市
450503,银海区,3,450503,广西壮族自治区,北海市
450512,铁山港区,3,450512,广西壮族自治区,北海市
450521,合浦县,3,450521,广西壮族自治区,北海市
450600,防城港市,2,4506,广西壮族自治区,
450602,港口区,3,450602,广西壮族自治区,防城港市
450603,防城区,3,450603,广西壮族自治区,防城港市
450621,上思县,3,450621,广西壮族自治区,防城港市
450681,东兴市,3,450681,广西壮族自治区,防城港市
450700,钦州市,2,4507,广西壮族自治区,
450702,钦南区,3,450702,广西壮族自治区,钦州市
450703,钦北区,3,450703,广西壮族自治区,钦州市
450721,灵山县,3,450721,广西壮族自治区,钦州市
450722,浦北县,3,450722,广西壮族自治区,钦州市
450800,贵港市,2,4508,广西壮族自治区,
450802,港北区,3,450802,广西壮族自治区,贵港市
450803,港南区,3,450803,广西壮族自治区,贵港市
450804,覃塘区,3,450804,广西壮族自治区,贵港市
450821,平南县,3,450821,广西壮族自治区,贵港市
450881,桂平市,3,450881,广西壮族自治区,贵港市
450900,玉林市,2,4509,广西壮族自治区,
450902,玉州区,3,450902,广西壮族自治区,玉林市
450903,福绵区,3,450903,广西壮族自治区,玉林市
450921,容县,3,450921,广西壮族自治区,玉林市
450922,陆川县,3,450922,广西壮族自治区,玉林市
450923,博白县,3,450923,广西壮族自治区,玉林市
450924,兴业县,3,450924,广西壮族自治区,玉林市
450981,北流市,3,450981,广西壮族自治区,玉林市
451000,百色市,2,4510,广西壮族自治区,
451002,右江区,3,451002,广西壮族自治区,百色市
451021,田阳县,3,451021,广西壮族自治区,百色市
451022,田东县,3,451022,广西壮族自治区,百色市
451023,平果县,3,451023,广西壮族自治区,百色市
451024,德保县,3,451024,广西壮族自治区,百色市
451026,那坡县,3,451026,广西壮族自治区,百色市
451027,凌云县,3,451027,广西壮族自治区,百色市
451028,乐业县,3,451028,广西壮族自治区,百色市
451029,田林县,3,451029,广西壮族自治区,百色市
451030,西林县,3,451030,广西壮族自治区,百色市
451031,隆林各族自治县,3,451031,广西壮族自治区,百色市
451081,靖西市,3,451081,广西壮族自治区,百色市
451100,贺州市,2,4511,广西壮族自治区,
451102,八步区,3,451102,广西壮族自治区,贺州市
451103,平桂区,3,451103,广西壮族自治区,贺州市
451121,昭平县,3,451121,广西壮族自治区,贺州市
451122,钟山县,3,451122,广西壮族自治区,贺州市
451123,富川瑶族自治县,3,451123,广西壮族自治区,贺州市
451200,河池市,2,4512,广西壮族自治区,
451202,金城江区,3,451202,广西壮族自治区,河池市
451203,宜州区,3,451203,广西壮族自治区,河池市
451221,南丹县,3,451221,广西壮族自治区,河池市
451222,天峨县,3,451222,广西壮族自治区,河池市
451223,凤山县,3,451223,广西壮族自治区,河池市
451224,东兰县,3,451224,广西壮族自治区,河池市
451225,罗城仫佬族自治县,3,451225,广西壮族自治区,河池市
451226,环江毛南族自治县,3,451226,广西壮族自治区,河池市
451227,巴马瑶族自治县,3,451227,广西壮族自治区,河池市
451228,都安瑶族自治县,3,451228,广西壮族自治区,河池市
451229,大化瑶族自治县,3,451229,广西壮族自治区,河池市
451300,来宾市,2,4513,广西壮族自治区,
451302,兴宾区,3,451302,广西壮族自治区,来宾市
451321,忻城县,3,451321,广西壮族自治区,来宾市
451322,象州县,3,451322,广西壮族自治区,来宾市
451323,武宣县,3,451323,广西壮族自治区,来宾市
451324,金秀瑶族自治县,3,451324,广西壮族自治区,来宾市
451381,合山市,3,451381,广西壮族自治区,来宾市
451400,崇左市,2,4514,广西壮族自治区,
451402,江州区,3,451402,广西壮族自治区,崇左市
451421,扶绥县,3,451421,广西壮族自治区,崇左市
451422,宁明县,3,451422,广西壮族自治区,崇左市
451423,龙州县,3,451423,广西壮族自治区,崇左市
451424,大新县,3,451424,广西壮族自治区,崇左市
451425,天等县,3,451425,广西壮族自治区,崇左市
451481,凭祥市,3,451481,广西壮族自治区,崇左市
460000,海南省,1,46,,
460100,海口市,2,4601,海南省,
460105,秀英区,3,460105,海南省,海口市
460106,龙华区,3,460106,海南省,海口市
460107,琼山区,3,460107,海南省,海口市
460108,美兰区,3,460108,海南省,海口市
460200,三亚市,2,4602,海南省,
460202,海棠区,3,460202,海南省,三亚市
460203,吉阳区,3,460203,海南省,三亚市
460204,天涯区,3,460204,海南省,三亚市
460205,崖州区,3,460205,海南省,三亚市
460300,三沙市,2,4603,海南省,
460400,儋州市,2,4604,海南省,
469001,五指山市,3,469001,海南省,海南省
469002,琼海市,3,469002,海南省,海南省
469005,文昌市,3,469005,海南省,海南省
469006,万宁市,3,469006,海南省,海南省
469007,东方市,3,469007,海南省,海南省
469021,定安县,3,469021,海南省,海南省
469022,屯昌县,3,469022,海南省,海南省
469023,澄迈县,3,469023,海南省,海南省
469024,临高县,3,469024,海南省,海南省
469025,白沙黎族自治县,3,469025,海南省,海南省
469026,昌江黎族自治县,3,469026,海南省,海南省
469027,乐东黎族自治县,3,469027,海南省,海南省
469028,陵水黎族自治县,3,469028,海南省,海南省
469029,保亭黎族苗族自治县,3,469029,海南省,海南省
469030,琼中黎族苗族自治县,3,469030,海南省,海南省
500000,重庆市,1,50,,
500101,万州区,3,500101,重庆市,重庆市
500102,涪陵区,3,500102,重庆市,重庆市
500103,渝中区,3,500103,重庆市,重庆市
500104,大渡口区,3,500104,重庆市,重庆市
500105,江北区,3,500105,重庆市,重庆市
500106,沙坪坝区,3,500106,重庆市,重庆市
500107,九龙坡区,3,500107,重庆市,重庆市
500108,南岸区,3,500108,重庆市,重庆市
500109,北碚区,3,500109,重庆市,重庆市
500110,綦江区,3,500110,重庆市,重庆市
500111,大足区,3,500111,重庆市,重庆市
500112,渝北区,3,500112,重庆市,重庆市
500113,巴南区,3,500113,重庆市,重庆市
500114,黔江区,3,500114,重庆市,重庆市
500115,长寿区,3,500115,重庆市,重庆市
500116,江津区,3,500116,重庆市,重庆市
500117,合川区,3,500117,重庆市,重庆市
500118,永川区,3,500118,重庆市,重庆市
500119,南川区,3,500119,重庆市,重庆市
500120,璧山区,3,500120,重庆市,重庆市
500151,铜梁区,3,500151,重庆市,重庆市
500152,潼南区,3,500152,重庆市,重庆市
500153,荣昌区,3,500153,重庆市,重庆市
500154,开州区,3,500154,重庆市,重庆市
500155,梁平区,3,500155,重庆市,重庆市
500156,武隆区,3,500156,重庆市,重庆市
500229,城口县,3,500229,重庆市,重庆市
500230,丰都县,3,500230,重庆市,重庆市
500231,垫江县,3,500231,重庆市,重庆市
500233,忠县,3,500233,重庆市,重庆市
500235,云阳县,3,500235,重庆市,重庆市
500236,奉节县,3,500236,重庆市,重庆市
500237,巫山县,3,500237,重庆市,重庆市
500238,巫溪县,3,500238,重庆市,重庆市
500240,石柱土家族自治县,3,500240,重庆市,重庆市
500241,秀山土家族苗族自治县,3,500241,重庆市,重庆市
500242,酉阳土家族苗族自治县,3,500242,重庆市,重庆市
500243,彭水苗族土家族自治县,3,500243,重庆市,重庆市
510000,四川省,1,51,,
510100,成都市,2,5101,四川省,
510104,锦江区,3,510104,四川省,成都市
510105,青羊区,3,510105,四川省,成都市
510106,金牛区,3,510106,四川省,成都市
510107,武侯区,3,510107,四川省,成都市
510108,成华区,3,510108,四川省,成都市
510112,龙泉驿区,3,510112,四川省,成都市
510113,青白江区,3,510113,四川省,成都市
510114,新都区,3,510114,四川省,成都市
510115,温江区,3,510115,四川省,成都市
510116,双流区,3,510116,四川省,成都市
510117,郫都区,3,510117,四川省,成都市
510121,金堂县,3,510121,四川省,成都市
510129,大邑县,3,510129,四川省,成都市
510131,蒲江县,3,510131,四川省,成都市
510132,新津县,3,510132,四川省,成都市
510181,都江堰市,3,510181,四川省,成都市
510182,彭州市,3,510182,四川省,成都市
510183,邛崃市,3,510183,四川省,成都市
510184,崇州市,3,510184,四川省,成都市
510185,简阳市,3,510185,四川省,成都市
510300,自贡市,2,5103,四川省,
510302,自流井区,3,510302,四川省,自贡市
510303,贡井区,3,510303,四川省,自贡市
510304,大安区,3,510304,四川省,自贡市
510311,沿滩区,3,510311,四川省,自贡市
510321,荣县,3,510321,四川省,自贡市
510322,富顺县,3,510322,四川省,自贡市
510400,攀枝花市,2,5104,四川省,
510402,东区,3,510402,四川省,攀枝花市
510403,西区,3,510403,四川省,攀枝花市
510411,仁和区,3,510411,四川省,攀枝花市
510421,米易县,3,510421,四川省,攀枝花市
510422,盐边县,3,510422,四川省,攀枝花市
510500,泸州市,2,5105,四川省,
510502,江阳区,3,510502,四川省,泸州市
510503,纳溪区,3,510503,四川省,泸州市
510504,龙马潭区,3,510504,四川省,泸州市
510521,泸县,3,510521,四川省,泸州市
510522,合江县,3,510522,四川省,泸州市
510524,叙永县,3,510524,四川省,泸州市
510525,古蔺县,3,510525,四川省,泸州市
510600,德阳市,2,5106,四川省,
510603,旌阳区,3,510603,四川省,德阳市
510604,罗江区,3,510604,四川省,德阳市
510623,中江县,3,510623,四川省,德阳市
510681,广汉市,3,510681,四川省,德阳市
510682,什邡市,3,510682,四川省,德阳市
510683,绵竹市,3,510683,四川省,德阳市
510700,绵阳市,2,5107,四川省,
510703,涪城区,3,510703,四川省,绵阳市
510704,游仙区,3,510704,四川省,绵阳市
510705,安州区,3,510705,四川省,绵阳市
510722,三台县,3,510722,四川省,绵阳市
510723,盐亭县,3,510723,四川省,绵阳市
510725,梓潼县,3,510725,四川省,绵阳市
510726,北川羌族自治县,3,510726,四川省,绵阳市
510727,平武县,3,510727,四川省,绵阳市
510781,江油市,3,510781,四川省,绵阳市
510800,广元市,2,5108,四川省,
510802,利州区,3,510802,四川省,广元市
510811,昭化区,3,510811,四川省,广元市
510812,朝天区,3,510812,四川省,广元市
510821,旺苍县,3,510821,四川省,广元市
510822,青川县,3,510822,四川省,广元市
510823,剑阁县,3,510823,四川省,广元市
510824,苍溪县,3,510824,四川省,广元市
510900,遂宁市,2,5109,四川省,
510903,船山区,3,510903,四川省,遂宁市
510904,安居区,3,510904,四川省,遂宁市
510921,蓬溪县,3,510921,四川省,遂宁市
510922,射洪县,3,510922,四川省,遂宁市
510923,大英县,3,510923,四川省,遂宁市
511000,内江市,2,5110,四川省,
511002,市中区,3,511002,四川省,内江市
511011,东兴区,3,511011,四川省,内江市
511024,威远县,3,511024,四川省,内江市
511025,资中县,3,511025,四川省,内江市
511083,隆昌市,3,511083,四川省,内江市
511100,乐山市,2,5111,四川省,
511102,市中区,3,511102,四川省,乐山市
511111,沙湾区,3,511111,四川省,乐山市
511112,五通桥区,3,511112,四川省,乐山市
511113,金口河区,3,511113,四川省,乐山市
511123,犍为县,3,511123,四川省,乐山市
511124,井研县,3,511124,四川省,乐山市
511126,夹江县,3,511126,四川省,乐山市
511129,沐川县,3,511129,四川省,乐山市
511132,峨边彝族自治县,3,511132,四川省,乐山市
511133,马边彝族自治县,3,511133,四川省,乐山市
511181,峨眉山市,3,511181,四川省,乐山市
511300,南充市,2,5113,四川省,
511302,顺庆区,3,511302,四川省,南充市
511303,高坪区,3,511303,四川省,南充市
511304,嘉陵区,3,511304,四川省,南充市
511321,南部县,3,511321,四川省,南充市
511322,营山县,3,511322,四川省,南充市
511323,蓬安县,3,511323,四川省,南充市
511324,仪陇县,3,511324,四川省,南充市
511325,西充县,3,511325,四川省,南充市
511381,阆中市,3,511381,四川省,南充市
511400,眉山市,2,5114,四川省,
511402,东坡区,3,511402,四川省,眉山市
511403,彭山区,3,511403,四川省,眉山市
511421,仁寿县,3,511421,四川省,眉山市
511423,洪雅县,3,511423,四川省,眉山市
511424,丹棱县,3,511424,四川省,眉山市
511425,青神县,3,511425,四川省,眉山市
511500,宜宾市,2,5115,四川省,
511502,翠屏区,3,511502,四川省,宜宾市
511503,南溪区,3,511503,四川省,宜宾市
511504,叙州区,3,511504,四川省,宜宾市
511523,江安县,3,511523,四川省,宜宾市
511524,长宁县,3,511524,四川省,宜宾市
511525,高县,3,511525,四川省,宜宾市
511526,珙县,3,511526,四川省,宜宾市
511527,筠连县,3,511527,四川省,宜宾市
511528,兴文县,3,511528,四川省,宜宾市
511529,屏山县,3,511529,四川省,宜宾市
511600,广安市,2,5116,四川省,
511602,广安区,3,511602,四川省,广安市
511603,前锋区,3,511603,四川省,广安市
511621,岳池县,3,511621,四川省,广安市
511622,武胜县,3,511622,四川省,广安市
511623,邻水县,3,511623,四川省,广安市
511681,华蓥市,3,511681,四川省,广安市
511700,达州市,2,5117,四川省,
511702,通川区,3,511702,四川省,达州市
511703,达川区,3,511703,四川省,达州市
511722,宣汉县,3,511722,四川省,达州市
511723,开江县,3,511723,四川省,达州市
511724,大竹县,3,511724,四川省,达州市
511725,渠县,3,511725,四川省,达州市
511781,万源市,3,511781,四川省,达州市
511800,雅安市,2,5118,四川省,
511802,雨城区,3,511802,四川省,雅安市
511803,名山区,3,511803,四川省,雅安市
511822,荥经县,3,511822,四川省,雅安市
511823,汉源县,3,511823,四川省,雅安市
511824,石棉县,3,511824,四川省,雅安市
511825,天全县,3,511825,四川省,雅安市
511826,芦山县,3,511826,四川省,雅安市
511827,宝兴县,3,511827,四川省,雅安市
511900,巴中市,2,5119,四川省,
511902,巴州区,3,511902,四川省,巴中市
511903,恩阳区,3,511903,四川省,巴中市
511921,通江县,3,511921,四川省,巴中市
511922,南江县,3,511922,四川省,巴中市
511923,平昌县,3,511923,四川省,巴中市
512000,资阳市,2,5120,四川省,
512002,雁江区,3,512002,四川省,资阳市
512021,安岳县,3,512021,四川省,资阳市
512022,乐至县,3,512022,四川省,资阳市
513200,阿坝藏族羌族自治州,2,5132,四川省,
513201,马尔康市,3,513201,四川省,阿坝藏族羌族自治州
513221,汶川县,3,513221,四川省,阿坝藏族羌族自治州
513222,理县,3,513222,四川省,阿坝藏族羌族自治州
513223,茂县,3,513223,四川省,阿坝藏族羌族自治州
513224,松潘县,3,513224,四川省,阿坝藏族羌族自治州
513225,九寨沟县,3,513225,四川省,阿坝藏族羌族自治州
513226,金川县,3,513226,四川省,阿坝藏族羌族自治州
